TF	target	importance
Zfp397	Hint1	3.9625192334768364
Zmat2	Frg1	3.962033861268051
Tia1	Def6	3.9604062690468704
Snrpb2	Gimap5	3.9589811394777095
Setbp1	Pja1	3.958736681717471
Dnmt1	Pip4k2a	3.9550963285564187
Xbp1	Ptpn4	3.954904359304744
Bptf	Matr3	3.9534011772076934
Rfc2	Limd2	3.952847792748415
Taf1	Rab18	3.9444745767134295
Yeats4	Mplkip	3.944449064296559
Srp9	Fam98a	3.943241014596165
Zfp329	Gm12250	3.9397808054327825
Zfp24	Ddx52	3.9392974230870514
Rela	Hsp90b1	3.932240609174336
Sema4a	Sec11a	3.9300398373528047
Xbp1	Smdt1	3.929649584615009
P4hb	Tsnax	3.929517848879639
Hp1bp3	Brk1	3.928829445659011
Terf1	4632427E13Rik	3.9181406565924206
Stat3	Eps15	3.9134931357535603
Las1l	Sema4a	3.9134499827711298
Mlx	Birc2	3.9095032892237103
Tsc22d4	Gtpbp4	3.9073144705252463
P4hb	Snrpa1	3.906634468327404
Hif1a	Cdc42se2	3.9059345552419047
Tsc22d4	Mtg2	3.9041044477007536
Snrpb2	Hook1	3.9018359400445557
Klf6	Trim30d	3.9015050747323907
Suclg1	Atp5a1	3.8995669422340407
Bclaf1	Prkar1a	3.8944961346417784
Zfp664	Sdha	3.894399015947573
Trim21	Capza2	3.890009966289546
Irf9	Oxct1	3.8892571347298683
Vezf1	Ifngr1	3.8871780863840475
Smarcc2	Atp2b1	3.881714319817253
Taf7	Ahi1	3.880875689682966
Psmd12	Eif3l	3.878915539208388
Klf3	Fam13b	3.876721475691192
Zfp207	Zfp655	3.8766468968892895
Fubp1	Scamp2	3.8759738145523053
Smarca4	Fermt3	3.8742133252044932
H2afy	Eef1d	3.8713607729827837
Lef1	Leprot	3.87123817558049
Smarcc2	Acin1	3.869837972838431
Cers2	Tnfrsf4	3.8676620910246657
Rbbp5	Ndufb10	3.867527051569874
Smarca4	1810058I24Rik	3.8671350757741063
Psmd12	Fasl	3.867123556738283
Hif1a	Gprin3	3.8617070931690685
Trp53	Prkca	3.861096798760517
Zfp655	Ankrd26	3.8604329802644908
Ssrp1	Tcp1	3.8584563749706424
Stat3	Klf3	3.857596516632131
Hspa5	Gimap6	3.855642635955013
Hif1a	Cd72	3.855402247723859
P4hb	Smu1	3.8521528402255014
D130040H23Rik	Plrg1	3.848163972133113
Klf6	Eif5	3.847624865478395
Bbx	Hdgf	3.8426187721901304
Zfp407	Fnbp4	3.8374165672855867
Tsc22d4	Arpc5	3.8347910937697316
Zbtb1	Akr1b10	3.833360216712376
Rest	Yme1l1	3.8317226675548
Git2	Cbx5	3.830016046486277
Vps4b	Fam13b	3.8281938333686694
Sema4a	Dhx16	3.8244632880034612
Rnf114	Herc4	3.8166102742625796
Lef1	Brd8	3.816102421889554
Tsc22d4	Chmp1b	3.814875122474737
Bdp1	Gnai3	3.812253315157044
Sema4a	Klf2	3.810700485450617
Snrpb2	Smarca2	3.809032874122736
Nfatc3	Suco	3.807981541827849
Zfp707	Ddit3	3.8060728395323893
Lef1	Rasa3	3.803862920791293
Irf2	Rsbn1l	3.8031797699650394
Ezh2	Acin1	3.8019992727179233
Terf1	Lcp1	3.7999594097171223
Mlx	Mcts1	3.79771918401277
Fubp1	Glg1	3.796141266226586
Ubtf	Dazap2	3.7957363023503765
Mctp2	Mrpl30	3.7946071009038915
Tsc22d4	Nup153	3.794135818238766
Ube2k	Thoc7	3.7940590735486412
Smap2	Uba5	3.794045953760236
Irf9	Zfyve16	3.7930313912358216
Pik3c3	Csde1	3.7928079295792116
Supt20	Rnf168	3.7921327258765243
Irf9	Sdad1	3.791944341211663
2810403A07Rik	Dnttip2	3.7919333181810755
Zbtb38	Akap8l	3.7909013295714646
2310011J03Rik	Frg1	3.7906028844823023
Tsn	BC005624	3.7885601180561115
Stat4	Vps35	3.787181531921484
Zfp326	Morc3	3.7849245170864787
Yeats4	Tnfrsf4	3.7835694718868247
Rest	Sec13	3.781248298806044
Irf9	Car2	3.7793652298265683
Xbp1	Ctr9	3.7789038660728385
Lrrfip1	Klrk1	3.778503012232616
Pik3c3	Scfd1	3.775823836606447
Kdm5a	Dkc1	3.775105194216725
Zbtb38	Capza2	3.7735433973180488
Snrpb2	Sept4	3.7734333424406654
Fubp1	Apbb1ip	3.7724518222530365
Hif1a	Faap20	3.7713300845211926
Hltf	Tmem131l	3.77081469548494
P4hb	Peli1	3.767967222207996
Trim21	Rnf219	3.765463317131243
Suclg1	Tsc22d4	3.760475920196246
Noc2l	Tbc1d15	3.757846168909143
Ash2l	Ppt1	3.757522715996072
Zfp207	Tcf25	3.7567290400495823
Noc2l	Hltf	3.756257570918576
Psmd12	Def6	3.7543269982548675
Nr3c1	Rnf20	3.753590911487515
Tsc22d4	Taf15	3.752483995366774
Nr4a2	Dazap2	3.7499571902222573
Elf1	Snrpb2	3.745729513687004
Zfp646	Irf7	3.7371254304336246
Ilf2	Tnik	3.7361223362571994
Taf1	Myh9	3.7359523651797613
Zbtb38	Gspt1	3.733442825524505
Zfp397	Prps1l3	3.7331923036205943
Supt20	Jakmip1	3.731760897827261
Fubp1	Ddx17	3.7309505911769394
Rbms1	Chd8	3.7307145521397427
Pik3c3	Ing1	3.7292203772977586
Smarcc1	Ctsb	3.728886773391919
Eef1d	Jakmip1	3.727190749037348
Ilf2	Samm50	3.725984875687402
Sp3	Elf1	3.72351524010316
Irf2	Atp2b1	3.7227855934780347
Nrf1	Ccnd3	3.7201161377362264
Snrnp70	Tpst2	3.7201044837776926
Smarcc2	Nop14	3.715643537488869
Ezr	Coa3	3.714478315312063
Mctp2	Mgea5	3.711698949453304
Klf3	Thap3	3.711637596753773
Git2	Trp53inp1	3.710218429877328
Zfp445	Faf2	3.70965360530665
Zkscan3	Tmed9	3.70951439674928
Rnf114	Pmm2	3.7090609536796615
Mapk1	4833420G17Rik	3.7089044283750843
Hnrnph3	L3mbtl3	3.707313230852872
Nelfb	Tpr	3.7048357070726796
Lrrfip1	Gnai3	3.7029540181107268
Zfp24	C1qbp	3.7008265846874564
Psmd12	Rlf	3.7002484859864273
Ddit3	Nfrkb	3.6995631207364585
Irf3	Slc50a1	3.699427533088758
Zcchc17	Cd84	3.6980408632387163
Chd2	Bclaf3	3.6943609316320165
Smc3	Dnajc9	3.6918633688087
Ube2k	Elf2	3.690922832126877
Zfp24	Tnpo3	3.690813177202829
Chd2	Malt1	3.6902993593262288
Tsc22d4	Timm13	3.6876061246494833
Kdm5a	Kif5c	3.686293333316717
Lef1	Rsbn1	3.6846456157658163
Chd2	Ddx55	3.6843491283324497
Tsnax	Trmt1l	3.684307362315304
Klf3	Fam189b	3.684183250072623
Rbms1	Stk17b	3.683685113032261
Ezr	Gimap1os	3.6788502040526807
Hspa5	Nars	3.674960156835206
Zfp207	L3mbtl3	3.6737965065854103
Rab14	Sptssa	3.672978286818966
Stat4	Dgka	3.6721420154557585
Mlx	Tgoln1	3.6717344639468386
Pqbp1	Sec11a	3.6717342855778705
Sf3b1	Riox2	3.67100687283175
Ubtf	Tespa1	3.668404665094485
Zfp445	Fam46c	3.6651039247027533
Ikzf3	Rsbn1	3.665001464672945
Irf9	Maf1	3.6645041932470352
Irf7	Trmt1l	3.6609523743480095
Zfp407	Nap1l4	3.660221642084483
Stat3	Coa3	3.6556465045990882
Zfp445	Iqgap2	3.6555571949906365
Topors	Matr3	3.652603651127151
Bptf	Cct2	3.652247894090966
Psmd12	Oxr1	3.651330414497781
Ube2k	Appl1	3.648066421722073
Nr3c1	Rock1	3.645865020879281
Zfp646	Klf6	3.6453567994070166
Sf3b1	Cd9	3.645161004803409
Eef1d	Lbr	3.6447951814932567
Bhlhe40	Grpel1	3.6443072660962614
Rbbp5	Zfp110	3.6396346209776103
Bclaf1	Syf2	3.639374922449935
Yeats4	1810037I17Rik	3.6345002076912647
Elf2	Prkca	3.633735885852456
Nmi	Atp6v0e	3.631479082093092
Lef1	Ly6c2	3.630963257112653
Creb1	Fermt3	3.6304407693791747
Lef1	Sike1	3.629443719112915
Irf9	Copb1	3.628837236025928
Creb1	Pcmt1	3.6274526429800606
Stat4	Cul1	3.625599617258968
Bhlhe40	Rsbn1l	3.6250942124661183
Zfp24	Vmp1	3.6246599662248977
Zc3h7a	Dgka	3.624380751752869
Hltf	Fam98a	3.6242462551381602
Zfp24	Nubp1	3.622770445482564
Taf1	Denr	3.6225099139262635
Chd1	Sar1b	3.6219300360899376
Zfp407	Sept6	3.621838760001421
Bptf	Cnn2	3.620519231400981
Sf3b1	Smg6	3.6191344711609745
Irf7	Asxl2	3.6184212609900004
Zbtb1	Frg1	3.6155651355211638
Zfp407	Ccnd3	3.615519125658849
Bbx	Zcchc11	3.613255083298969
Tsc22d4	Taf1d	3.6118998370925346
Lef1	Snx4	3.611375027603667
Ikzf1	Phip	3.611233744662233
Stat4	Krtcap2	3.609732919134109
Elf1	Hook1	3.6042258320118017
Vezf1	Mrpl30	3.6037740196510897
Nrf1	Ubap2l	3.602528680559058
Nr3c1	Ifngr1	3.6001327209793392
Stat4	Dock8	3.597435852519842
Cnot4	Taf7	3.5964979797114354
Ddit3	Peak1	3.5954639302021354
Supt20	Ccdc127	3.592736071301503
Zfp445	Pttg1	3.5915847117560165
Git2	Eif4g1	3.5910900353806134
Hspa5	Ifit1bl1	3.5898409059088734
Smarca4	Ccdc66	3.5897598501422663
Klf3	Kmt2e	3.5865349349076925
Psmc2	Rbm8a	3.5863888366907375
Rlf	Slamf6	3.5857779913374492
Bclaf1	Hdgf	3.5850795205347126
Rest	Epsti1	3.584912950174221
Arid5b	Mrpl30	3.58458760786063
Sf3b1	Atp10d	3.584007337270007
Tsn	Rnasel	3.583124742060421
Zfp397	Ankhd1	3.583114687918872
Supt20	Slc1a5	3.581809852522397
Ccnt2	Fubp1	3.5817401828614677
Mapk1	Anp32b	3.581518468937063
Zbtb1	Eloc	3.5806035575182262
Irf9	Prdm2	3.5789250112312967
Zfp445	Ash2l	3.5779673417905182
Lef1	Tespa1	3.576313830410692
Lef1	Sharpin	3.575726277347958
Zfp664	Rbm39	3.5756823341153448
Cers4	Phf20	3.574329591768651
Rnf114	Ndufa13	3.574121789066803
Smarca4	Ndufb5	3.5718900564708305
Supt20	Smc5	3.571690548142194
Nelfb	4632427E13Rik	3.5688048247084447
Ddit3	Dhx16	3.5655599910513467
D130040H23Rik	Tmed9	3.5652148420966707
Zbtb1	Cwc25	3.5632918701889804
Exosc3	Arpc5	3.5623347333303066
Bbx	Rufy2	3.5598599129609045
Psmd12	Hdgf	3.5598441028324235
Nucb1	Tbc1d1	3.5570101720722715
Bclaf1	Srsf10	3.5566928350010865
Bbx	Kdm4c	3.555525055681705
Hspa5	Lsm4	3.5551809112616954
Rnf114	Tsn	3.553852573404056
Psmd12	Nup214	3.5506842979527566
Rnf114	Nsun2	3.5503736111864264
Irf9	Zmynd8	3.5464604821161743
Rbms1	Armc1	3.541870907868723
Creb1	Rbm8a	3.5403130657279585
Bclaf1	Snx4	3.540197485589061
Psmd12	Sf3a3	3.538650022354946
Kdm4c	Mrpl30	3.5383543694188173
Ikzf3	Gzma	3.536681785659355
Dnmt1	Psmd6	3.5365694460871175
Irf9	Safb	3.536459916941927
Supt20	S1pr4	3.535641639065109
Zfp445	Necap2	3.5341373095010677
Ezh2	Rab14	3.53228821359362
Ezr	Rnf166	3.532109794246657
Ilf2	Ube2b	3.531005106317679
Bdp1	Glmp	3.526884152752748
Elk4	Psmd6	3.5258878801997273
Zeb1	Gsk3b	3.5256040894259795
Noc2l	Dennd2d	3.5254541321756587
Taf7	Acbd5	3.5252282158220236
Irf9	Glrx2	3.5251454049650492
Zcchc17	M6pr	3.5244170928198995
Rab14	Snrnp70	3.5220875925184747
Sf3b1	Ms4a6b	3.521841888354783
Hcfc1	Supt20	3.5200014437267098
Trim21	Mapre1	3.519088783762002
Ash2l	Zfp445	3.517452870637668
Stub1	Nucb1	3.514114796726169
Nr4a2	Ltv1	3.5110835241262577
Creb1	Dhx16	3.5093426083489114
Noc2l	Crnkl1	3.5089100447793147
Ecsit	Rpa2	3.5088338263582664
Bdp1	Fli1	3.507198471256615
Xbp1	Tmed3	3.5067457274047684
Zfp664	Ier2	3.506418717584266
Tsc22d4	Aftph	3.504757062486339
Id2	Zkscan3	3.5040871212214872
Elk4	Lcp2	3.5039092632457502
Irf3	Khdrbs1	3.5028262772933445
Zfp326	Ankrd39	3.501906255667686
Ecsit	Uap1l1	3.499728807153668
Zbtb38	Abi1	3.4992873093801182
Mlx	Baz1a	3.496497912108676
Rbms1	Ifi27l2a	3.496211638814971
Bbx	Phf20l1	3.496087849479669
Supt20	Ptpn4	3.492506662007215
Elf2	Trim12a	3.49200633631072
Pik3c3	Snx1	3.490859910750177
Hp1bp3	Il18rap	3.4903259736828374
Id2	Nsun2	3.488492823484713
Ezr	Dctn5	3.4877115724479464
Ssrp1	C1d	3.487148202995407
Nr4a2	Fam111a	3.486148199137357
Stat4	Arl6ip4	3.4834354555736144
Lef1	Kcnh2	3.4832108996072906
Aggf1	Trp53	3.4827021448246063
Hnrnph3	Hook1	3.4821315435447535
Nucb1	Smc5	3.4809717092427137
Nucb1	Galnt6	3.48027086294881
Creb1	Emc4	3.4789558357258574
Timm44	Tk2	3.478726094799589
Rab14	Mcm3ap	3.477915929600553
Kdm5a	Capza2	3.4770415465655384
Rlf	Copb1	3.4751813258264397
Smarcc1	Atp2b1	3.4740045949532234
Ikzf3	S100a13	3.473772572519261
Parp1	Nfyb	3.4734383327450025
Psmc2	Rbm6	3.473095009738802
Psmc2	Nabp1	3.47072322479673
Rab14	Armc1	3.468802003103089
Ppp1r10	Car2	3.4666169769510473
Sp100	Commd3	3.466268746998084
Elf2	Chmp5	3.4658521619377187
Nr3c1	Stt3a	3.4654583014266063
Zfx	Elf1	3.4650667504669004
Zfp445	Parp1	3.464632526099451
Taf1	Gtf2e2	3.463712036634633
Nmi	Glg1	3.463186511197535
Nr3c1	Tra2a	3.462657668299746
Zfp329	Rab31	3.4623593322020767
Kdm5a	Phf20l1	3.461294278513121
Mlx	Cd47	3.4610266445577924
Hnrnph3	Rlf	3.4608666764327642
Psmd12	Nom1	3.4585858654408526
Zbtb1	Leprot	3.4581940678321876
Git2	Lsm14a	3.455518361580623
Irf1	Msh2	3.452838111438603
Smarcc2	Zfp512	3.452171383237017
Hp1bp3	Samd9l	3.4510080151082994
Smc3	Jak1	3.450460313047507
Zcchc17	Serpinb6b	3.449572684454046
Pik3c3	Cfap58	3.4479828419983622
Bdp1	Rabac1	3.4472323987384734
Hnrnpc	Cdc42se2	3.4468741525436477
Srp9	Ing1	3.446081548274302
Elk4	Arrdc1	3.4447323231824845
Terf1	Thap3	3.444113495985293
Ezr	Tbx21	3.441918608041019
Elf2	Kif13b	3.4415757095650985
Zfp397	Dnaja2	3.439204290612762
Nfyb	Zmat2	3.439175469633824
Zfp664	Cep295	3.43782132405926
Smarca4	Mdfic	3.436693026015695
Git2	Selenof	3.436124555812973
Sf3b1	Dock8	3.4352782917054117
Pik3c3	Ifi27	3.4339957483928965
Git2	Hip1	3.4334334880112256
Pqbp1	Trim30d	3.433367946005103
Mef2a	Gna15	3.4323711889081143
Irf3	Mcts1	3.4322231128038045
Med30	Tgoln1	3.4319097598007855
Foxn3	Rpa2	3.4312512744898633
Hspa5	Esco1	3.4310081410140754
Chd2	Icam1	3.430146959535078
Ezh2	Actl6a	3.429401181411202
Nrf1	Hdgf	3.427782487075197
Hif1a	Slc25a1	3.4262683698190903
Foxn3	2610001J05Rik	3.425232399106652
Snrpb2	Cdk5rap3	3.4251491534616765
Bbx	Hp1bp3	3.4243368797652933
Ecsit	Sptbn1	3.423748756948515
Bclaf1	Parp1	3.423547233185854
Lef1	Cops8	3.4226964688514006
Zfp148	Mgea5	3.4223767199442183
Klf3	Ecd	3.4210172120595943
Irf2	Spata5	3.4208001454075507
Bclaf1	Prrc2b	3.4205494037949666
Stat4	Fndc3a	3.417297133008895
Mapk1	Elk4	3.4170347104033736
Smc3	Diaph1	3.416551961394966
Pum3	Noc2l	3.4153730107243154
Klf6	Btbd9	3.413583325296822
Xbp1	Qdpr	3.4125262396693565
Zcchc17	Zbtb38	3.4093168578946287
Lrrfip1	Ubn2	3.407672397193575
Smarca4	Tmed9	3.4049531696708937
Trim21	Tmem160	3.4049461285043803
Lrrfip1	Selenof	3.402150702120124
Nrf1	Polr1c	3.402095861580703
Git2	Setd5	3.401927887404103
Ssrp1	Arid4b	3.4013922001329413
Eef1d	Ttc14	3.4007292465212946
Lcor	Nsmce2	3.3998972283153504
Nr3c1	Vps41	3.3992937803686702
Hspa5	Nop58	3.3991410236336805
Zcchc17	Itgb7	3.398595046034686
Sema4a	Eif4g1	3.396342271166655
Fubp1	Fam189b	3.396327881662621
Rlf	Dpp4	3.3961230403759073
Git2	Sdcbp	3.3943535411605033
Noc2l	Rps6kb1	3.3939768419847987
Fli1	Lncpint	3.393414772438058
Sema4a	Fbxo6	3.391365587709054
Mctp2	Pja1	3.3909871900126354
Mlx	Rbm6	3.390738205077761
Irf7	Gm14029	3.3897022571416517
Bptf	Ankrd12	3.3896313479649733
Chd1	Cog4	3.389466753132563
Pqbp1	Sema4a	3.388953273031751
Nelfb	Mgea5	3.3888216739940042
Psmd12	Tmed9	3.3877385281176116
Id2	Ggnbp2	3.387654259344443
Sp3	Timm17a	3.387340126963072
Zfp707	Atp6v1e1	3.386887261237977
Gtf2f1	Irf3	3.3859402257852738
Bclaf1	Clta	3.385931557805629
Supt20	AC140209.1	3.385585844714636
Lcor	Mif4gd	3.3851781198358863
Pik3c3	Gbp9	3.3814615106903605
Ddit3	Trpm7	3.3802519579560673
Hcfc1	Tpst2	3.3799353816572526
Kdm5a	Shisa5	3.3776730619226183
Mef2a	Gm4759	3.377514692268068
Mapk1	Vasp	3.3773357224801113
Sema4a	Ccser2	3.3769497381268345
Prdx5	Ehmt1	3.3767973638393083
Psmd12	Ddx50	3.3757241402345017
Tsc22d4	Cyfip2	3.3753151429400456
Smarcc1	Lat	3.375047639633519
Ppp1r10	Bptf	3.3742673598627966
Irf3	Ctsd	3.372978880698451
Nr3c1	Sart3	3.36990288368681
Tsc22d4	Il10ra	3.3697499802123354
Exosc3	Nin	3.3694076401337645
Ezr	Vps13a	3.3691922693954943
Irf9	Mff	3.368781767934184
Tsc22d4	Cyb5a	3.368579888597087
Kdm4c	Clk4	3.3676183838982556
Trim21	Eif3f	3.3665677004631003
Taf7	5830408C22Rik	3.3649616311520605
Zfp24	Bptf	3.3648399338996584
Foxn3	Cggbp1	3.3630732153130762
Mef2a	Exosc4	3.36258004375228
Nfyb	Csde1	3.3612261909637673
Tsc22d4	Adgre5	3.3606138212167425
Rnf114	Myh11	3.3596741750359675
Git2	Mrpl21	3.359617694086172
Zfp707	Bhlhe40	3.3565527953143297
Zfp407	Mapre2	3.3560495483935515
Bclaf1	Cops3	3.3555506924748006
Ddit3	Cblb	3.3552194958425132
Zbtb38	Fasl	3.354576938690414
Klf3	Pttg1	3.354281806040312
Bbx	Hnrnpr	3.353239994153297
Ezh2	Grpel1	3.352725210735667
Hcfc1	Ubr4	3.3525199605300413
Foxn3	Tmem208	3.352010921885095
Tsc22d4	Peli1	3.351751707259114
Cers4	Rnasel	3.351578826256208
Zbtb38	Rp9	3.3513314155383003
Nucb1	Ccdc88b	3.349475947161852
Irf9	Crot	3.3492435197965795
Zfp664	Ndufa5	3.3488103112072256
Noc2l	Eif3f	3.3474517778564192
Pik3c3	Mnat1	3.3462689938663823
Rlf	Ecd	3.345622392517936
Klf3	Tmed9	3.3411677175679246
Chd1	Puf60	3.339611319222813
Pik3c3	Clns1a	3.338446779894235
Xbp1	Ube2g2	3.338374962122979
Ddit3	Golm1	3.3370132824751417
Smc3	Ifit1	3.3369020926922697
Ezr	Tra2a	3.3368215207828156
Prdx5	Gle1	3.3359722381139463
Exosc3	Pde4b	3.3346502902413784
Rfc2	Psmd14	3.3340857087932885
Hp1bp3	Desi2	3.3334751684539965
Vezf1	Idh3g	3.332528744596107
Hif1a	Gorasp2	3.3297199699720545
Suclg1	Fam111a	3.3292573984046063
Bptf	Sart3	3.327957850564865
Trim21	Tsn	3.326959449915415
Zfp329	Tcf25	3.326842952713131
Stat4	Usp3	3.3263886903647606
Arid5b	Cox6a1	3.3258001887692776
Zfp207	Drg1	3.324907688557475
Zfp707	Cdc42se2	3.323404618384835
Smarca4	Itch	3.3231062175171857
Nmi	Gtf2f1	3.322351408858487
Zfp397	Secisbp2	3.3187553881939413
Lcor	Ebna1bp2	3.318076358604924
Ctcf	L3mbtl3	3.3178402657085964
Creb1	Rsbn1l	3.3176551153987313
Pik3c3	Zufsp	3.316627066056622
Sf3b1	Cd28	3.315100926341328
Zfp707	Pxk	3.3146888901774716
Klf6	Sh2d3c	3.3127275109337195
Tsnax	Fgd3	3.3127009919569947
Hp1bp3	Ccdc124	3.312640774993103
Smarca4	Golga1	3.3109707850352104
Zfp664	Dpp8	3.3109596662348384
Hspa5	Psmb6	3.3099155229187516
Xbp1	Vamp8	3.308935391031794
Hspa5	Lpcat1	3.3087710141869233
Foxn3	Lcp1	3.3087382367879123
Nr4a2	Irf3	3.307682839998945
Bdp1	Ube2b	3.3071626309758915
Eef1d	Atp5o	3.3061295629965235
Elk4	Sgta	3.3058683907470896
Vezf1	Herc4	3.304556387764944
Zfp445	Trpm7	3.3042148032200362
Cers2	Scamp3	3.304106798619936
Xbp1	Ppig	3.3038714563554663
Trim21	Eif3c	3.3037324461407347
Sema4a	Akap8	3.3033855685750977
Smarcc2	Mob3a	3.302314544997383
Klf2	Eif4g1	3.301780298271979
Parp1	Klf2	3.300783854977628
Ctcf	AB124611	3.2975569539711422
Stat3	Cdk11b	3.297172228623447
Tsc22d4	Tspan13	3.297142403599841
Nmi	Msn	3.296341657454677
Elf2	Arpc5	3.2963106192924325
Topors	Elovl1	3.2962267593545427
Hspa5	Asrgl1	3.295949344932035
Smarca4	mt-Nd2	3.2956112307687
Klf3	Matr3	3.295594799551031
Smc3	Snx17	3.2954568646827727
Mlx	Hnrnpab	3.2947859210095265
Zfp445	Thrap3	3.294684465821891
Zfp148	Cript	3.292205223920556
Ssrp1	Nipsnap3b	3.290351920030854
Nrf1	Ddx23	3.2903189605892065
Zeb1	Aggf1	3.2873388066209506
Id2	Banf1	3.2871232142146076
Aggf1	Zeb1	3.2847768356670155
Irf2	Pcnt	3.2842508732798628
Mef2a	Cul1	3.282853889706955
Psmd12	Tcf7	3.2825117127412637
Ssrp1	Trir	3.281761082507268
Suclg1	Impa1	3.2797057121591973
Nfatc3	Rnf115	3.276633877234794
Vps4b	Foxn3	3.2757658937481384
Xbp1	Prpf31	3.2754968128251254
Smarca4	Gimap4	3.274124106789142
Lcor	Stub1	3.2738364696536277
Psmd12	Rnf216	3.2731100559104673
Xpa	Ifngr1	3.2722273369655963
Hcfc1	Tnik	3.2715737584262667
Hif1a	AB124611	3.2710270342909356
Hif1a	Rgs19	3.2705631011713767
Eef1d	S100a10	3.2705286665752085
Ddit3	Prkch	3.2699625633362133
Rlf	Igbp1	3.269314050496022
Zfp664	Snx10	3.2661660146961404
Pum3	Tmem87b	3.263929745858492
Rbms1	Itpr2	3.2635851365053394
Ube2k	Atp5d	3.2630994870632493
Nucb1	Thap3	3.262583224121406
Topors	Tmed9	3.2622568253950495
Rbms1	Cdc40	3.262160442123311
Zfp646	Dcaf8	3.2616718073793542
Psmd12	Apeh	3.2602848930297514
Zcchc17	Rlf	3.2600340203921863
Git2	Gtf2e2	3.258709725365376
Med30	Mlx	3.258236369032764
Zfp707	Ube2k	3.2581039229427713
Smarca4	Skap1	3.256632079126483
Timm44	Tmem128	3.2562147680817195
Hnrnph3	Cers2	3.2559346683808146
Irf7	Hspa4	3.2557290069101015
Zfp646	Gcc2	3.2546874779784565
Bbx	Cdc42	3.2535483292903833
Foxn3	H13	3.253437205740299
Gtf2f1	Tspyl1	3.249232954899186
Tbx21	Tnfrsf4	3.248369126437268
Smarca4	Bhlhe40	3.247797489461975
Ssrp1	Mdh2	3.246140695768423
Sema4a	Txnrd1	3.246116237172586
Nucb1	Atp5j2	3.245418933851543
Ikzf3	Rbbp7	3.2441741133385595
Rfc2	Snrpa1	3.2438086689810977
Pqbp1	Txnrd1	3.2436123847794422
Elf2	Trbc2	3.242981583809998
Cers4	Sit1	3.24285413741576
Zfx	Nedd8	3.24014605747402
Vps4b	Sumo3	3.239963733253006
Ddit3	Dusp6	3.239111666195302
Dnmt1	Nol8	3.2385847755594637
Supt20	Fxr1	3.237900208016998
Kdm4c	Ufc1	3.2369461716182255
Foxn3	Alg5	3.2361993224831553
Eef1d	Hist1h1e	3.235620324014009
Ikzf3	Mrpl30	3.2343836652072078
Xpa	Tmem191c	3.2331556366115275
Irf3	Fkbp2	3.2328766223348717
Hcfc1	Adam10	3.232568311923894
Cers4	Sub1	3.2313537384590196
Eef1d	Gpbp1	3.2310472821862355
Prdx5	Hif1an	3.2283335066001
Rest	Ttc4	3.2282779749933552
Irf3	Hook1	3.2276122234191598
Rbms1	Dhx15	3.2275223857718496
Psmd12	Ndufa5	3.2259085603543585
Zc3h7a	Dad1	3.2255932850234688
Zfp664	Abcb4	3.2254741392496538
Eef1d	Cd2	3.225010457170471
Tsn	S1pr1	3.2248028038753667
Id2	Cd72	3.2243562649316075
Irf2	Tor3a	3.22395259184462
Pole3	Selenof	3.2233881340521733
Nucb1	Uri1	3.2232767479080144
Ezr	Ahnak	3.2230626721250304
Irf3	Pnisr	3.222334142725094
Setbp1	Sra1	3.221602445015993
Mctp2	Vcpip1	3.220665766801567
Hes6	Me2	3.2201980855517935
Supt20	Arhgef3	3.2193384639342995
Zfp24	Wbp1	3.2186970658363214
Zfp207	Desi2	3.218530183174976
Creb1	Rabac1	3.2184948056000606
Rab14	Fli1	3.2173013418251246
Med30	Fasl	3.2171388579819586
Kdm5a	Pja1	3.2161875044826718
Hp1bp3	Ap4s1	3.214856557421634
Ddit3	Mapre1	3.2143900410473805
Supt20	Eloa	3.2133718198609738
Zeb1	Thoc2	3.2131411770483065
Sema4a	Mvb12a	3.2129420669576825
Kdm5a	Zranb2	3.2115621258406106
Mctp2	Nucb1	3.21100317184964
Irf7	Tm9sf3	3.2103739038866723
Ezr	Slc35b1	3.209964723731715
Aggf1	Glipr1	3.208554679774606
Med30	Fermt3	3.2075263632407145
Zfp24	Pigk	3.206509240561371
Zfp707	Ppp4r3a	3.2054050132600787
Smarcc2	Elovl1	3.203811521042386
Foxn3	Rbm39	3.2031412116567584
Hcfc1	Tcf25	3.2028060999421606
Zmat2	Smarcc2	3.2023387734296955
Psmc2	Lyar	3.2019677337058794
Exosc3	Hook1	3.201771656680996
Zfp646	Peak1	3.2017132755980806
Xbp1	Atp6v1d	3.2013088197680832
Smarcc1	Rsbn1l	3.199826859846494
Zmat2	Nsun2	3.1979978757166565
Foxn3	Cuta	3.1978065700969935
Vps4b	Vps35	3.196673453808054
Irf7	Atp5o	3.1962480602680996
Mapk1	Sgta	3.193758535273281
P4hb	Zfc3h1	3.1927787353681705
Bdp1	Zfp445	3.192166604653374
Elf1	Hif1an	3.192068448102765
Dnmt1	Pnrc2	3.1892612390715867
Zfp664	Nubp1	3.1879182191578135
Psmc2	Serp1	3.1851716828406134
Tsc22d4	Taf6l	3.184133718508981
Nr3c1	Ogfr	3.1811458851142302
Psmd12	Nabp1	3.1805920752925334
Fubp1	Kmt5b	3.1803940971825875
Ddit3	Pfdn5	3.1786937954121126
Irf7	Herc4	3.178339114602311
Irf2	Shprh	3.177410225052564
Exosc3	Banf1	3.175870128348997
Taf7	Lnpep	3.175359663224833
Mlx	Fermt3	3.175090400504053
Irf3	Igbp1	3.1750493634141383
